tăng,95,37
niềm_vui,31,1
cao,116,135
nghiên_cứu,137,0
thuốc,259,22
thai,295,13
kéo_dài,50,24
biện_pháp,77,0
tình_dục,324,24
giảm,117,8
sữa,27,33
bú,12,553
phụ_thuộc,32,0
kinh_nguyệt,68,1
mông,3,366
mũi,3,34
bao_cao_su,90,16
nghiêm_túc,31,0
dạng,23,66
que,44,4
sáu,1,53
da,54,77
cánh_tay,2,36
rụng,43,3
trứng,89,11
nhờn,15,143
cổ,24,88
tử_cung,39,57
tinh_trùng,93,63
tác_dụng,57,3
quá_trình,58,1
giao_hợp,21,18
nhân_viên,23,3
gây,154,12
phụ,34,8
máu,77,64
kinh,49,12
trưởng_thành,34,2
hôm_nay,23,44
lau,6,31
nước_mắt,6,22
nụ_cười,21,5
khuôn_mặt,10,49
chăm_sóc,46,10
hứa,24,10
tiền,94,24
bữa,27,11
sáng,31,35
tâm_hồn,22,3
lạ,25,35
ấy_là,24,4
cho_phép,14,11
nút,4,250
lãng_mạn,34,5
đánh_giá,44,0
hy_vọng,46,3
tình_huống,49,3
gần_gũi,27,1
cảm_xúc,109,9
hòa,8,37
cho_dù,25,4
tuyệt_vời,34,40
lớn_tuổi,29,3
tuổi_tác,35,3
khác_biệt,44,3
lưu_ý,32,0
tương_lai,71,2
kế_hoạch,21,10
anh_ta,169,3
không_chỉ,53,11
mà_còn,33,10
thay_đổi,154,10
thái_độ,44,3
giúp_đỡ,29,2
kinh_nghiệm,34,14
thấp,32,5
nâng,12,55
lối,26,4
vượt,93,3
trải,41,8
chúng,55,51
duy_trì,46,0
sai_lầm,40,1
sướng,12,820
thủ_dâm,48,39
khoái_cảm,29,52
kích_thích,63,87
bộ_phận,21,27
sinh_dục,48,22
đạt,81,13
cực,43,46
khoái,40,80
nam_giới,140,2
em_gái,24,20
đầu_tiên,89,81
diễn,29,11
con_trai,87,35
xuất_tinh,83,104
đời_sống,30,1
trinh,12,58
nhu_cầu,29,2
nghiện,33,2
vô_cùng,33,119
cá_nhân,40,4
ngực,42,183
to,22,343
ghét,15,15
giả,9,43
cỡ,18,24
biến,27,12
trút,12,16
tưởng_tượng,24,16
say_đắm,12,14
quyến_rũ,47,12
sốc,28,0
thất_vọng,28,1
khó_chịu,47,20
đằng,11,17
mãi,35,48
tổn_thương,42,0
trông,31,50
vẻ,42,33
vốn,23,25
chứng_tỏ,32,4
chân,23,345
mỹ,34,104
đau,93,136
tim,45,18
tên,53,75
may_mắn,23,2
ngờ,10,58
hôm,28,30
nghi_ngờ,29,5
cháu,47,53
thằng,14,542
bé,55,147
cho_biết,50,5
ăn,92,123
bọn,34,72
đẹp_trai,11,14
tiếc,24,7
chuẩn_bị,60,19
bố,21,51
đợi,18,35
tài,7,46
thuyết_phục,25,1
dừng,55,33
chào,29,5
quyền,62,6
tập,27,8
dần,46,96
chai,1,26
phòng,30,179
mê,10,47
đổi,14,26
từ_chối,41,9
nhắn_tin,65,0
cắt,25,8
liên_lạc,40,0
đánh,38,66
chờ_đợi,13,16
sex,60,17
thân_mến,32,0
giây_phút,12,17
vuốt_ve,18,56
nhẹ_nhàng,22,165
ngây_ngất,2,28
xuất_hiện,49,10
giới_hạn,32,1
hiện_nay,58,1
hề,55,51
thay_vì,29,6
đè,6,97
vai,15,58
vô_tình,16,13
hấp_dẫn,44,41
hậu_quả,43,5
giới_tính,50,0
nguyên_nhân,71,1
đau_khổ,61,2
có_thai,45,5
sinh_sản,34,2
chu_kỳ,55,0
dậy_thì,32,2
trung_bình,33,0
kỳ,25,10
sinh_lý,27,11
hormone,25,0
hàng,49,32
cửa_mình,4,81
nhẹ,17,263
dịch,40,22
phương_pháp,35,0
kích_thước,32,2
gối,7,61
chăn,7,20
trung,16,122
linh,21,65
thương,29,35
đòi,29,18
hoàn_hảo,27,3
tỏ,42,12
cảm_ơn,25,3
liên_quan,55,3
chung,114,21
đòi_hỏi,44,9
áp_lực,33,0
tốt_đẹp,28,0
không_bao_giờ,64,20
giải_thích,38,5
rối_loạn,27,1
mệt_mỏi,27,15
căng_thẳng,32,8
tình_trạng,73,2
hướng,27,19
mười,5,33
nha,17,79
xấu_hổ,13,13
phát_hiện,61,9
kết_thúc,31,2
đám_cưới,26,2
mai,11,22
nhanh_chóng,31,25
teen,47,2
làm_tình,3,115
sức,29,61
kiểm_tra,34,1
hiv,33,0
anh_em,8,18
long,2,118
cố,30,92
coi,48,60
trở_ngại,27,1
tình,189,53
vậy_mà,14,24
bình_tĩnh,34,8
phản_ứng,20,18
trao_đổi,26,7
đoạn,18,20
say,18,29
nắng,27,3
không_thể_nào,3,134
quốc,3,33
kiểm_soát,44,2
có_khi,21,45
thú_vị,22,16
kỷ_niệm,25,4
ma,23,81
co,61,61
ngươ,30,0
ngủ,44,152
thưởng_thức,8,24
tối,31,47
toàn_bộ,12,24
khám_phá,13,13
chị_em,55,86
thời_điểm,52,1
xuân,8,69
kiếm,20,12
tặng,37,4
nghỉ,16,34
cậu,82,78
cương,103,106
thỏa_mãn,26,35
dính,35,68
bầu,32,118
điều_trị,34,0
dương_vật,99,266
dương,22,20
lượng,44,0
tinh_dịch,19,39
uống,109,46
rượu,36,30
rách,22,16
căng,10,106
vú,30,716
tức,11,27
trạng_thái,23,11
nhạy_cảm,29,10
phồng,4,38
bóng,9,40
thịt,2,108
đa_số,24,1
môn,33,1
ham_muốn,37,10
trở_lại,28,31
nhũ,5,46
núm,13,116
điên,10,30
ngại,36,12
lưỡi,7,342
cắn,5,92
buông,10,41
mân_mê,1,33
kéo,15,204
ngậm,3,159
rung,5,44
gợi_cảm,12,14
ngược,12,45
nằm,38,444
ngồi,42,208
ghế,5,31
nóng,17,71
ướt,5,101
điểm,77,19
hưởng,5,23
viết,60,3
facebook,34,0
lỗi,32,6
một_vài,36,5
ăn_mặc,23,6
tóc,18,49
bày_tỏ,26,2
hình_ảnh,48,8
chụp,1,37
thay,39,31
thông_tin,42,0
vị,7,20
gặp_mặt,29,2
lợi,7,223
ngã,13,21
tớ,77,0
tận,16,45
gốc,24,18
lật,2,51
lỡ,18,12
đụng,5,26
trực_tiếp,27,2
béo,21,6
trời,18,57
hình,13,27
xinh,12,14
gục,8,31
thích_thú,11,43
cánh,32,18
lẫn,31,45
hẹn,44,6
thoát,27,21
xinh_đẹp,11,29
đổ,16,25
hình_như,13,17
toàn,22,15
tiên,3,78
cứ_thế,8,57
một_mình,25,26
chán,24,24
chết,38,134
câu_chuyện,35,0
ca,54,1
máy,19,35
hắn,39,681
tưởng,22,35
vuốt,7,93
thơm,9,71
chịu,68,289
đành,8,41
chạy,26,68
kịp,8,27
lâu_dài,35,1
liền,7,55
quy,39,18
sức_mạnh,18,15
tui,2,77
già,31,32
lan,17,150
nét,18,10
chặt,13,269
thấm,4,22
khéo_léo,30,13
quyết_tâm,26,3
tự_do,24,10
đồng_thời,38,33
ghen,27,11
vị_trí,30,10
đứng,37,109
giận,37,8
tha_thứ,38,2
thông_cảm,25,4
xin_lỗi,20,10
vội_vã,9,22
quan_điểm,47,1
lầm,27,2
thì_có,27,15
tích_cực,35,3
trận,12,24
vòng_tay,9,34
rút,23,178
la,67,124
mi,32,6
nh,95,3
kê,11,32
vê,11,31
va,40,4
ng,180,8
cu,51,365
đô,30,95
thi,20,29
ch,25,1
làm_quen,23,4
tầm,20,10
đề_nghị,27,2
kem,13,19
giai_đoạn,50,7
tất_nhiên,64,3
chấm_dứt,24,1
bà,91,663
đất,6,45
dù_sao,16,10
nhân,13,43
cộng_đồng,25,1
công_nhận,2,23
khắp,6,45
tư,18,149
màn,12,13
đám,20,58
trả,67,16
cha_mẹ,40,4
buồng_trứng,24,1
nở,7,19
bệnh_viện,29,1
cơ_quan,39,1
thanh_hóa,30,0
mãnh_liệt,6,19
tùng,20,83
đau_đớn,14,67
chịu_đựng,19,17
lực,3,45
động_tác,6,29
đối_tác,29,0
ngạc_nhiên,19,30
quần,17,244
đỏ,33,120
tròn,8,64
bó,10,25
sát,11,153
rộng,14,92
khăn,10,38
tiếng,26,336
đồng_hồ,14,15
lông,26,220
mu,9,183
bụng,27,116
đùi,3,192
mỏng,11,32
ngắn,42,12
sắc,6,28
sợi,7,48
tinh_hoàn,30,6
phóng,7,32
tinh,17,138
tốc_độ,12,14
đo,34,5
dây,14,21
nhằm,32,5
ý_nghĩa,26,2
chả,12,15
ngắt,5,40
lửa,11,21
tập_trung,42,5
lọt,2,28
vang,1,49
mời,18,22
ha,27,1
hư,5,22
đê,40,0
âm,7,28
ti,24,7
vô,8,183
sợ_hãi,18,9
ôm,31,307
nhăn,5,21
bạn_thân,36,7
vạch,4,23
yên_tâm,18,12
dung,5,74
thu,14,167
tháo,6,20
khô,34,24
nhấc,1,26
ngang,8,37
pha,29,10
chê,17,11
khẩn_cấp,37,0
khám,30,7
viên,49,8
kể_cả,14,12
tan,15,12
thói_quen,26,6
cãi,23,6
được_cái,9,27
tế_nhị,24,1
gần_như,17,11
quá_khứ,53,0
hé,2,26
lộ,9,54
đỉnh,44,26
thoáng,21,10
bắn,5,152
gái,28,27
tiểu,5,26
ung_thư,24,1
mày_râu,25,0
một_nửa,36,9
mái_tóc,9,23
rời,30,52
xe,21,30
tò_mò,9,16
thân_hình,5,61
vật,7,29
thế_này,15,49
trân_trọng,30,0
ân_ái,13,20
hưng_phấn,23,17
trọn,4,34
âm_đạo,112,83
thầm,17,33
thầy,35,35
hằng,12,53
huyền,1,69
vai_trò,32,0
kín,19,21
huy,13,147
cong,4,129
chảy,15,168
vàng,28,21
bay,5,21
dạy,11,19
xuất,13,61
ra_đi,16,13
tụi,15,25
nho_nhỏ,6,27
âu_yếm,12,42
đại,11,24
bỏ_qua,22,6
chứng,26,6
sinh_ra,17,11
úp,2,38
thẳng,14,66
cửa,18,60
bcs,46,0
im_lặng,20,7
từ_từ,7,157
ngàn,15,10
đàn_bà,6,135
cô_giáo,1,33
ngượng_ngùng,3,34
hiếu,13,28
thông,3,35
dập,2,54
đạo,22,3
ra_sức,3,30
thật_là,9,54
tiếp,33,79
hứng,4,37
gợi,5,22
phương,12,281
trôi,8,22
thở,18,181
tô,19,11
mì,1,29
minh,8,38
hà,1,115
thiệt,5,33
leo,2,46
mệt,4,45
mỉm,7,64
con_nhỏ,1,31
quỳ,2,30
lệ,1,71
ngọc,6,128
như_là,16,26
sách,20,9
y_tá,4,22
đợt,6,26
thụt,3,40
tụt,3,22
màng_trinh,16,11
vội,6,85
dạo,18,9
thủy,3,49
như_thế_này,7,35
bàn_tay,13,224
kêu,12,132
ngon,9,50
miếng,6,33
siết,4,34
tha,12,30
yên,9,35
non,7,20
nhóc,4,51
đâm,4,129
yến,3,214
lâm,6,66
lao,8,30
phủ,6,19
khen,23,18
ngắm,11,38
gọn,3,33
hả,2,113
tung,10,39
hạ,8,48
chiến,1,36
sạch_sẽ,4,21
quần_lót,13,93
cạo,1,39
bóp,3,303
tắm,11,92
tràn,2,25
đục,3,23
hút,9,26
người_tình,15,40
đói,5,22
mò,1,39
ào_ào,1,26
giọt,6,41
miết,1,27
phun,1,35
bờ,5,44
cú,9,103
cầm,6,148
to_lớn,4,29
mày,5,75
say_mê,1,41
khác_gì,3,22
thèm,6,66
tả,2,24
mau,4,26
nữa_là,9,16
mưa,9,33
cảnh,17,47
ngừng,12,123
run,1,45
hít,5,29
giường,14,243
ngựa,4,33
ấm,6,62
săn,2,29
cậu_bé,21,6
eo,2,41
mồ_hôi,5,32
lăn,1,30
sờ,3,45
trào,3,42
cục,6,40
háng,2,98
vải,2,39
che,5,45
mềm,6,68
nệm,3,31
mô,51,0
dũng,6,63
tuyết,2,29
dậy,6,105
dọc,1,85
trơn,3,25
khúc,4,41
rửa,12,13
kiên,2,70
nè,5,29
sầu,2,46
tuột,8,90
vò,1,24
an,6,93
lỗ,3,176
cởi,3,180
rát,4,51
thôi_thì,1,26
ben,1,35
mép,2,140
âm_vật,43,2
quét,1,56
mút,2,318
khe,1,168
gật_đầu,6,38
làn,4,24
ham,9,23
dâng,1,27
chà,1,35
cúc,2,29
mũ,24,1
khít,2,37
nhớt,1,26
na,26,0
tiê,38,0
im,2,28
tê,9,29
phong,2,52
âm_hộ,7,157
oanh,1,83
khép,3,32
tuôn,1,37
xé,2,35
chầm_chậm,1,190
nguyệt,4,54
thuận,3,27
trân,1,27
trượt,2,37
nhét,2,50
say_sưa,1,54
thúc,1,47
xoa,1,143
mồm,1,24
cà,1,28
xịt,2,23
thon,1,37
nóng_hổi,1,40
rên_rỉ,1,71
mạnh_bạo,1,32
bàn_chân,5,28
dâm,2,167
cổ_họng,2,35
le,1,75
thúy,8,21
cúi,1,109
mợ,0,412
cọ,0,58
nãy,0,33
sục,0,47
nhè_nhẹ,0,82
liếm,0,468
nằm_xuống,0,76
banh,0,88
lồn,0,1774
khẽ,0,278
day,0,32
hột,0,78
giật,0,58
rên,0,304
dâm_đãng,0,42
lỗ_đít,0,93
đầu_lưỡi,0,100
ngoáy,0,48
liếm_láp,0,27
cặc,0,1478
ngon_lành,0,30
quấn,0,60
hông,0,35
cứng_ngắc,0,54
khấc,0,51
hì_hì,0,37
khoái_lạc,0,39
ấn,0,109
hích,0,95
nhấp,0,143
hòn_dái,0,56
đút,0,204
nhô,0,34
nứng,0,172
chui,0,95
ngập,0,27
địt,0,233
cắm,0,37
há,0,46
nhún,0,51
căng_tròn,0,26
hổn_hển,0,51
ưỡn,0,82
ghì,0,53
lột,0,31
nắc,0,259
đụ,0,537
sờ_soạng,0,25
tinh_khí,0,64
ngửa,0,75
sấp,0,43
dồn_dập,0,32
chồm,0,27
giựt,0,63
lát,0,47
giò,0,38
nẩy,0,47
giập,0,55
xóc,0,48
tao,0,97
móc,0,53
bả,0,41
hứ,0,26
đít,0,267
rà,0,50
khí,0,156
ui,0,27
hiếp,0,35
john,0,103
nhẹp,0,36
quằn_quại,0,25
huyệt,0,30
ngất,0,37
hẩy,0,58
nắn,0,75
nịt_vú,0,26
mịn,0,32
um,0,52
rú,0,37
cưng,0,98
nãy_giờ,0,27
mỹ_lệ,0,43
phầm_phập,0,37
chó,0,26
áo_quần,0,46
trời_ơi,0,35
trần_truồng,0,99
ào_ạt,0,42
dì,0,174
thân_thể,0,93
liên_hồi,0,30
giật_giật,0,29
xối_xả,0,28
luồn,0,55
gác,0,29
rồi_đây,0,29
rùng_mình,0,28
ối,0,30
chổ,0,28
lão,0,27
bá,0,35
nhắm_nghiền,0,30
đầu_gối,0,39
xoa_bóp,0,57
da_thịt,0,33
lút,0,34
thiếp,0,57
thọc,0,48
vú_em,0,36
chổng,0,43
chùn_chụt,0,30
bò,0,30
dang,0,49
nhả,0,47
nước_miếng,0,27
nầy,0,43
hự,0,26
thuỷ,0,32
phạch,0,56
hường,0,80
ngớt,0,33
trườn,0,37
ứa,0,39
nhấn,0,25
toàn_thân,0,30
đứng_dậy,0,29
rĩ,0,35
tèo,0,81
rờ,0,26
lổ,0,92
qúa,0,62
đào,0,36
bấu,0,36
đả,0,39
mụ,0,29
hai_néo,0,31
thím,0,88
buồi,0,45
việt_minh,0,41
phương_mai,0,39
hùng,0,84
cặt,0,77
trâm,0,109
alex,0,61
hạnh,0,40
hoàng_dung,0,61
tiểu_vũ,0,50
liêm,0,92
con_thu,0,79
vương,0,25
diệp,0,28
davit,0,30
đoan,0,30
