argue,24,5
argued,7,4
arguing,7,9
argument,23,6
arguments,20,1
arid,13,0
arising,10,1
arithmetic,14,0
arizona,14,1
arlington,11,0
arm,21,223
armed,45,0
armor,27,2
arms,83,329
army,62,4
aroma,4,16
arose,12,6
arousal,0,24
arouse,0,12
aroused,0,79
arousing,0,10
arrange,50,15
arranged,20,51
arrangement,8,3
arrangements,2,10
arranging,2,8
array,40,7
arrest,17,2
arrested,28,3
arrival,7,7
arrive,4,10
arrived,24,86
arriving,3,11
arrow,17,0
art,189,9
arthur,11,1
artichoke,13,0
artichokes,11,0
article,109,1
articles,54,4
artifacts,6,8
artificial,49,9
artist,67,1
artistic,34,0
artists,52,3
arts,28,5
artwork,19,0
ascii,82,2
ash,14,3
ashamed,3,19
asia,22,0
asian,16,6
asked,177,842
asks,26,16
asleep,4,59
asparagus,80,1
aspect,18,3
aspects,43,0
ass,6,907
assault,8,9
assemble,11,1
assembler,12,0
assembly,157,1
assessment,8,5
assets,12,4
asshole,0,104
assigned,36,9
assignment,13,4
assist,19,8
assistance,50,2
assistant,18,12
association,64,1
associations,10,0
assorted,20,3
assortment,4,8
assume,54,13
assumed,29,34
assumes,10,1
assuming,15,5
assumption,13,0
assure,11,8
assured,4,43
astonished,2,10
astride,6,15
astronomers,20,0
astronomical,13,0
ate,21,45
athletic,2,22
atlanta,10,0
atlantic,164,0
atmosphere,24,9
atolls,12,0
atomic,50,0
atoms,16,0
atop,1,20
attach,6,6
attached,26,56
attack,29,17
attacked,3,10
attempt,62,34
attempted,19,11
attempting,13,7
attempts,33,9
attend,9,19
attended,7,9
attending,6,11
attention,43,148
attentions,2,11
attila,44,0
attitude,14,15
attorney,33,0
attract,7,8
attracted,14,26
attraction,30,16
attractions,21,0
attractive,8,23
attribute,49,0
attributed,8,2
attributes,61,0
auburn,3,8
audible,5,13
audience,22,14
audio,50,4
auditory,20,0
august,154,14
aunt,6,10
austin,12,0
australia,81,0
australian,42,0
austria,19,0
austrian,35,0
authentic,18,1
author,90,30
authorities,35,5
authority,34,2
authorization,7,4
authorized,20,1
authors,31,2
auto,61,1
autograph,14,0
automatic,58,6
automatically,82,8
automobile,44,1
autonomous,14,0
autumn,10,0
availability,11,0
avenue,104,7
average,96,15
averaged,9,1
averaging,13,0
avoid,69,38
avoided,8,5
avoiding,4,7
awaiting,3,15
awake,1,19
awakened,1,16
aware,36,113
awareness,12,7
awe,12,12
awesome,9,5
awful,9,17
awhile,3,19
awkward,1,15
awoke,2,28
babies,5,18
baby,27,121
back,491,2860
backbone,24,0
backed,8,37
background,29,14
backing,7,6
backpack,31,4
backs,1,29
backside,0,13
backup,34,0
backward,7,6
backwards,3,19
bacon,76,7
bacteria,18,2
bad,174,98
badly,8,19
bag,54,68
bags,16,12
baileys,10,0
bake,436,0
baked,70,2
baking,374,1
balance,26,21
balanced,8,3
bald,6,8
ball,70,69
ballot,11,0
balls,42,345
balsamic,12,0
baltic,11,0
baltimore,10,0
bamboo,20,0
banana,53,2
bananas,26,0
band,85,33
bands,119,4
bang,7,3
bank,83,12
banking,18,2
banks,17,0
banned,12,1
bannock,14,0
bar,32,78
barb,4,109
barbados,13,0
barbara,7,195
barbarian,12,0
barbecue,32,3
bare,7,158
bared,1,16
barely,26,147
barley,9,1
barlow,35,0
barn,4,11
barrel,5,5
barren,10,2
barrier,5,5
barriers,15,4
bars,17,5
bartender,7,4
base,81,98
baseball,8,12
based,391,7
basement,9,19
basic,166,10
basically,35,6
basil,46,0
basin,14,1
basis,44,2
basket,7,3
basketball,1,9
basking,8,7
basque,11,0
bass,14,3
bastard,4,7
baste,10,0
basting,16,0
bat,50,5
batch,142,2
bath,8,28
bathed,1,20
bathing,1,32
bathroom,8,108
batter,70,1
battered,2,8
batteries,20,0
battery,86,1
battle,27,6
baud,32,0
bauxite,20,0
bay,113,6
beach,39,46
beam,25,9
bean,113,1
beans,193,3
bear,22,59
beard,2,9
bearing,34,7
bears,19,5
beast,5,20
beat,249,53
beaten,96,12
beating,33,27
beats,12,1
beautiful,18,244
beautifully,3,19
beauty,16,37
beckoned,0,13
bed,30,599
bedroom,13,150
bedside,0,11
bedtime,0,12
beef,198,3
beep,19,0
beer,56,50
beers,17,13
bees,11,0
beet,4,15
beg,2,31
began,97,1525
begged,2,57
begging,3,58
begin,98,129
beginning,83,125
beginnings,1,9
begins,54,23
begun,23,40
behave,9,3
behavior,30,13
behavioral,10,0
beings,16,2
belgian,15,0
belgium,15,0
belief,13,3
beliefs,21,0
believed,20,22
believes,18,1
believing,5,15
bell,203,21
belly,1,159
belong,19,6
belonged,3,11
beloved,3,11
belt,22,73
ben,13,52
bench,2,51
benchmark,12,0
bend,8,58
bending,0,25
beneath,8,142
benefit,33,8
benefits,25,5
benin,10,0
benjamin,12,1
benny,17,0
bent,8,220
berlin,13,0
bermuda,10,0
berries,19,1
bet,19,94
beta,111,0
betrayed,1,14
betty,17,3
beverage,20,0
beverages,13,0
beware,12,0
bible,19,0
bibliography,13,0
bicameral,63,0
bicycle,7,3
bid,3,8
big,189,784
bigger,25,92
biggest,17,30
bike,32,32
biker,2,17
bikes,1,12
bikini,2,81
bikinis,0,11
bilateral,227,0
bill,106,234
billing,13,1
billion,551,1
bills,9,6
billy,27,163
bin,26,1
binary,23,0
binding,5,6
biological,10,2
bios,39,0
birch,0,10
bird,28,8
birds,14,3
birth,243,18
birthday,27,29
births,215,0
biscuit,12,0
biscuits,15,0
bisexual,0,10
bit,143,362
bitch,9,45
bite,18,41
biting,2,25
bits,28,7
bitter,9,7
bituminous,23,0
bizarre,5,5
black,443,728
blackmailed,0,17
blade,13,5
blame,9,10
blanched,8,2
blank,38,10
blanket,3,45
blankets,4,8
blast,18,17
blasted,4,16
blaster,10,0
blazing,2,12
blend,134,1
blended,17,1
blender,59,0
blending,10,3
blessed,4,8
blew,11,29
blind,21,7
blindfold,0,12
blindfolded,0,11
blink,5,6
bloated,0,15
block,85,15
blocked,5,11
blocking,4,8
blocks,49,10
blond,34,85
blonde,286,144
blondes,104,0
blood,37,105
bloody,9,11
bloom,7,6
blouse,0,99
blow,45,76
blowing,9,13
blowjob,4,15
blown,21,7
blows,13,14
blue,476,126
blueberries,12,0
blueberry,14,0
blur,2,9
blurted,0,13
blush,0,19
blushed,0,59
blushing,0,15
board,232,43
boards,89,2
boat,48,17
boats,12,2
bob,63,114
bobbed,0,37
bobbing,2,15
bobby,4,62
bodies,21,76
bodily,21,4
body,101,904
boil,132,11
boiled,22,9
boiling,118,20
boldly,8,7
bolivia,14,0
bolivian,10,0
bolt,6,8
bomb,43,3
bon,11,0
bond,17,5
bondage,0,40
bonds,7,27
bone,11,14
boneless,22,2
boner,0,10
bones,16,18
bonsai,68,0
bonus,3,7
boobs,0,37
book,175,53
books,77,51
bookstore,10,3
bookstores,17,0
boom,10,3
boost,7,5
boot,63,5
booth,5,32
boots,5,34
border,44,1
borders,13,1
bore,6,11
bored,8,14
boring,6,8
born,71,23
borrow,8,8
borrowed,4,6
borrower,12,0
boss,11,18
boston,43,3
bother,18,31
bothered,7,19
bothering,2,12
botswana,15,0
bottle,40,102
bottles,12,13
bottom,146,198
bottoms,8,27
bought,35,57
bouillon,30,0
bounce,2,25
bounced,1,56
bouncing,0,36
bound,9,75
boundaries,10,1
boundary,112,2
bourbon,11,2
bout,2,12
bow,6,7
bowed,2,11
bowl,196,16
bowling,7,34
box,278,49
boxer,1,9
boxes,31,11
boy,24,271
boyfriend,5,27
boys,12,289
bps,21,0
bra,0,153
braced,0,14
brad,6,43
brain,75,46
brains,9,17
brakes,8,3
bran,29,0
branch,17,2
branches,13,1
brand,51,11
brandy,28,3
brassiere,0,16
brave,5,7
brazil,41,0
brazilian,11,0
bread,251,3
breads,25,0
break,92,94
breakfast,34,42
breaking,46,26
breaks,12,11
breast,39,127
breasts,37,530
breath,12,184
breathe,0,17
breathed,0,33
breathing,1,123
breed,16,5
breeding,6,7
breeds,10,0
breeze,4,34
brewer,18,0
brian,21,107
brick,6,4
bridge,18,8
briefly,17,24
briefs,1,31
bright,32,68
brighter,4,6
bring,288,161
bringing,11,65
brings,20,19
brink,2,9
brisket,22,0
britain,35,0
british,204,3
broad,47,25
broadcast,26,1
broadcasting,11,0
broccoli,50,0
broil,16,0
broiler,13,0
broke,24,101
broken,19,46
broker,9,2
bronze,11,5
broth,93,0
brother,21,166
brothers,7,35
brought,68,297
brown,265,142
browned,35,0
brownie,10,0
browse,10,0
bruce,57,15
brunette,10,17
brush,76,37
brushed,2,63
brushing,13,38
brute,12,1
bubble,4,10
bubbles,9,5
bubbling,2,9
buck,6,26
bucked,0,39
bucket,3,11
bucking,0,29
buckled,1,12
bucks,4,7
bud,9,12
budding,1,18
buddy,3,9
budget,32,1
buds,7,3
buffer,34,0
bug,51,5
bugs,27,4
build,39,32
building,79,102
buildings,9,6
built,69,57
bulgaria,11,0
bulgarian,11,0
bulge,1,64
bulged,0,22
bulging,0,29
bulk,66,10
bull,10,20
bulletin,209,5
bump,2,19
bumps,1,15
bunch,44,27
bunched,0,15
bundle,9,4
bunk,0,11
bunny,20,1
buns,10,29
burden,6,5
bureau,10,3
buried,5,125
burly,0,16
burma,10,0
burmese,25,0
burn,39,10
burned,17,17
burnie,19,0
burning,28,62
burst,6,62
bursting,0,14
burton,12,0
burundi,12,0
bury,6,20
bus,15,35
bush,18,29
bushes,4,13
business,415,66
businesses,60,2
bust,13,8
busts,10,0
busty,0,16
busy,35,53
butler,4,7
butt,1,116
butter,463,4
buttered,22,0
butterfly,2,18
buttermilk,17,1
buttocks,0,119
button,37,62
buttoned,1,9
buttons,10,26
buy,158,41
buying,32,7
bye,14,4
byte,75,0
bytes,60,2
ca,429,1
cab,5,17
cabbage,30,0
cabin,8,25
cabinet,89,6
cable,72,3
cables,24,0
cafe,26,4
cake,145,5
cakes,25,0
cal,11,6
calcium,21,0
calendar,140,1
calf,5,10
california,71,2
call,465,179
called,377,205
caller,52,0
callers,36,0
calling,71,37
calls,136,13
calm,4,31
calmed,0,21
calming,2,9
calmly,0,11
calories,36,0
calves,3,11
cambodia,10,0
cambridge,24,1
camera,23,57
cameras,6,4
cameroon,16,0
camp,17,18
camping,10,9
canada,71,1
canadian,23,0
canal,17,3
cancel,9,3
candidate,8,19
candidates,9,25
candy,23,90
cane,1,21
cannabis,32,0
canned,52,0
canning,10,0
cans,16,3
cantaloupe,10,0
canyon,13,1
cap,9,10
capabilities,28,0
capability,23,0
capable,47,19
capacitor,10,0
capacity,35,6
cape,28,13
capita,467,0
capital,316,2
caps,9,1
captain,54,5
captive,7,12
capture,27,12
captured,17,40
car,132,174
caraway,11,0
carbohydrate,12,0
carbon,16,1
card,97,13
cards,45,5
care,86,157
cared,1,19
career,11,4
careful,48,36
carefully,69,89
caress,0,63
caressed,0,79
caresses,0,16
caressing,0,84
cargo,40,3
caribbean,60,0
caring,2,15
carl,52,38
carnal,1,24
carol,7,92
carolina,14,1
carolyn,11,30
carpet,4,28
carriage,17,1
carried,43,50
carrier,63,1
carriers,11,0
carries,10,1
carrot,26,0
carrots,32,2
carry,71,31
carrying,24,38
cars,29,19
cart,5,17
carter,2,9
cartridge,7,3
case,197,60
cases,56,4
cash,82,4
cashew,13,0
casing,12,1
casserole,52,0
cassette,17,2
cast,30,24
casting,13,7
castle,14,2
casual,8,18
casually,2,17
cat,180,19
catalog,23,1
catcall,23,0
catch,79,97
catching,0,34
categories,27,0
catherine,12,0
cathode,58,0
catholic,60,1
cathy,4,54
cats,60,1
catsup,23,0
cattle,24,10
caught,27,246
cauliflower,17,0
caused,86,94
causing,36,51
caution,6,4
cautiously,0,11
cave,16,5
cavern,0,10
cavity,8,4
cayenne,45,0
cd,43,3
cease,9,1
ceiling,5,20
celebrate,9,8
celebration,9,2
celebrities,14,0
celebrity,27,0
celery,97,0
celestial,9,2
cell,75,3
cells,50,2
cellular,10,1
cement,11,4
census,9,1
centavos,18,0
center,221,68
centered,111,9
centers,49,1
centimes,38,0
central,217,6
centre,36,7
cents,61,1
century,24,2
ceramic,8,2
cereal,20,0
cerebral,15,0
certificate,10,0
certified,19,0
cervix,0,12
chad,25,0
chain,25,40
chains,3,15
chair,8,143
chairman,63,1
chairs,2,17
challenge,16,18
challenged,12,0
chamber,96,2
chambers,10,1
champagne,13,10
chance,69,163
chancery,141,0
chances,21,10
chang,85,1
change,227,79
changed,102,96
changing,55,21
channel,79,6
channels,28,0
chaos,50,0
chapter,68,118
char,172,0
character,315,5
characteristic,16,2
characteristics,24,0
characterized,15,0
characters,118,19
charcoal,10,1
charge,118,31
charged,88,14
charges,63,3
charging,20,1
charles,48,3
chart,16,3
chat,24,5
chatted,1,12
chatting,7,9
cheap,29,10
check,245,56
checked,19,43
checking,36,24
checks,39,5
cheddar,37,0
cheek,0,49
cheeks,2,148
cheese,274,5
cheesecloth,10,0
chefs,17,0
chemical,121,3
chemicals,30,0
cherries,6,6
cherry,26,29
chess,12,0
chest,14,218
chestnut,22,0
chewed,5,5
chi,10,0
chicago,27,2
chick,21,8
chicken,446,10
chief,265,8
child,83,87
childish,4,11
children,365,54
chile,42,0
chiles,19,0
chili,147,0
chilies,12,0
chill,70,8
chilled,31,9
chin,5,55
china,82,2
chinchilla,15,0
chinese,97,5
chip,35,83
chips,31,3
chives,27,0
chlorine,46,1
chocolate,136,13
choice,82,32
choices,19,3
choke,5,10
choked,1,16
choking,0,11
cholesterol,25,0
choose,77,12
choosing,37,3
chop,47,1
chopped,665,1
chops,13,1
chorus,11,1
chose,18,16
chosen,19,17
chow,8,2
christ,8,5
christian,123,4
christmas,146,1
christopher,19,5
chuck,18,2
chuckle,3,9
chuckled,1,19
chunks,18,1
church,42,8
churn,8,3
churning,4,14
cider,16,1
cigarette,1,17
cilantro,17,0
cinched,0,11
cinnamon,142,0
circle,36,27
circled,1,26
circles,18,29
circling,2,14
circuit,32,5
circular,12,15
circulated,10,1
circumstances,18,7
cited,79,0
cities,31,4
citizens,20,0
citrus,31,0
city,120,48
civil,328,1
civilian,15,3
civilization,8,4
cl,10,1
clad,2,26
claim,62,8
claimed,63,10
claiming,10,4
claims,104,1
clam,7,3
clamp,0,29
clamped,0,55
clamps,0,26
clark,19,1
clasp,0,19
clasped,1,27
clasping,0,26
class,111,72
classes,33,8
classic,18,9
classical,8,7
classification,11,0
classified,25,1
claus,30,0
claws,4,9
clean,84,114
cleaned,21,33
cleaner,6,4
cleaning,27,28
clear,117,88
cleared,10,23
clearing,10,7
clears,12,2
cleft,1,12
clenched,4,50
clenching,1,14
clerk,5,15
cleveland,15,0
clever,8,5
click,17,17
clicked,2,9
clicking,10,4
client,11,1
clients,11,6
cliffs,8,4
climate,17,1
climax,2,72
climaxed,0,22
climaxes,0,11
climaxing,0,13
climb,6,32
climbed,2,105
climbing,4,14
clinging,1,11
clip,7,6
clipper,13,0
clips,1,12
clitoris,0,65
clock,29,28
clocks,11,0
close,125,335
closed,60,228
closely,34,30
closer,15,136
closes,9,1
closest,12,15
closet,4,71
closing,19,41
cloth,27,34
clothes,20,213
clothing,23,31
cloud,31,10
clouds,9,4
cloudy,14,0
clove,40,0
cloves,67,0
club,113,63
clung,0,31
cluster,23,1
clusters,13,0
clutched,0,20
clutching,0,13
coach,2,15
coal,18,4
coalition,46,0
coarse,29,5
coarsely,37,0
coast,126,5
coastal,96,0
coastline,11,0
coat,114,39
coated,16,18
coating,7,14
coaxial,44,0
cocaine,19,2
cock,2,2578
cocked,2,16
cocks,0,78
cocktail,25,15
coco,42,0
cocoa,37,2
coconut,71,0
code,208,15
coded,11,0
codes,80,1
coffee,92,44
cognitive,24,0
coherent,9,2
coke,11,25
colander,16,0
cold,269,87
collapse,18,4
collapsed,5,68
collar,4,60
collateral,23,0
colleagues,10,2
collect,35,10
collected,18,19
collecting,7,6
collection,56,17
collective,22,2
college,44,51
collision,43,0
colombia,15,0
colombo,27,0
colon,11,0
colonial,8,3
colonies,10,0
colony,22,0
color,129,34
colorado,25,1
colored,7,17
coloring,11,5
colors,50,5
colour,11,4
columbia,53,0
column,29,9
combat,9,2
combination,99,34
combinations,13,2
combine,468,1
combined,39,19
comfort,29,12
comfortable,27,55
comfortably,6,8
comic,16,3
comics,15,0
coming,96,289
command,365,14
commands,87,2
comment,32,21
commented,2,17
comments,66,14
commerce,30,0
commercial,137,6
commercially,14,1
commission,34,4
commissioner,31,0
commit,12,0
commitments,163,1
committed,18,6
committee,42,4
common,193,18
commonly,29,0
commonwealth,34,0
communal,13,2
communicate,30,3
communicating,16,0
communication,105,4
communications,380,0
communist,271,1
communists,17,0
communities,13,0
community,72,3
compact,18,1
companies,70,4
companion,6,8
company,188,41
comparable,18,2
comparative,249,0
comparatively,11,0
compare,21,9
compared,39,25
comparing,11,3
comparison,28,3
compatibility,39,0
compatible,54,1
compelled,6,6
compete,10,0
competing,10,7
competition,11,5
competitive,17,2
compile,10,0
compiled,20,0
compiler,14,0
complain,6,8
complainants,18,0
complained,6,12
complaint,10,1
complaints,16,1
complete,147,90
completed,32,20
completely,102,224
completing,7,3
completion,18,4
complex,80,11
complicated,13,5
complied,1,9
component,13,1
components,14,1
composed,28,1
comprehend,6,6
comprehension,10,3
comprehensive,26,0
compressed,11,2
compression,34,1
comprises,20,0
compulsory,161,0
computer,1216,35
computerized,29,0
computers,249,3
computing,29,0
con,28,1
conceal,2,9
concentrate,14,29
concentrated,31,25
concentrating,2,11
concentration,17,10
concept,52,5
concepts,10,1
concern,29,16
concerned,37,20
concerns,14,2
concluded,10,5
conclusion,15,4
concrete,16,6
condensed,15,0
condition,35,15
conditions,51,2
condo,0,13
condom,2,15
conduct,16,6
conducted,16,3
conducting,10,1
confederation,45,0
conference,66,18
conferences,28,4
confess,3,8
confessed,2,10
confidence,17,14
confident,5,8
configuration,73,1
configure,13,0
configured,13,0
confined,7,5
confirm,10,4
confirmation,15,1
confirmed,9,7
confiscated,13,1
conflict,16,1
confronted,4,7
confucius,14,0
confuse,20,2
confused,22,21
confusion,13,8
congo,14,0
congress,94,1
congressional,16,0
conjunction,16,1
connect,41,4
connected,52,30
connecticut,26,1
connecting,15,5
connection,67,8
connections,22,0
connects,10,2
conscious,5,22
consciousness,17,6
conscription,16,0
consecutive,11,0
consequences,10,7
consequential,10,1
conservation,11,0
conservative,31,14
considerable,32,6
considerably,13,5
consideration,14,3
considered,101,48
consist,12,1
consisted,10,5
consistency,12,1
consistent,21,1
consistently,9,2
consisting,29,9
consists,111,2
console,20,11
conspiracy,11,1
constant,34,30
constantly,51,25
constitute,11,0
constitutes,17,1
constitution,64,1
constitutional,88,0
constructed,9,3
construction,88,3
consulate,75,0
consulates,97,0
consult,32,0
consultation,9,2
consultative,20,0
consulting,11,4
consumed,8,8
consumer,130,1
consuming,7,7
consumption,19,1
contact,166,95
contacted,30,22
contacting,14,1
contacts,16,2
contained,51,15
container,52,0
contemplating,0,13
contemporary,47,0
content,19,19
contented,2,8
contents,60,11
contest,36,9
contiguous,77,0
continental,177,0
continually,11,10
continue,173,67
continued,238,467
continues,40,9
continuing,22,42
continuous,24,8
contorted,1,10
contours,3,9
contract,44,25
contracted,8,15
contracting,1,22
contractions,1,15
contractors,13,0
contracts,14,2
contrary,11,3
contrast,12,13
contribute,26,0
contributed,25,3
contributes,26,0
contributing,20,0
contribution,10,1
contributions,13,1
control,283,137
controlled,47,11
controller,14,0
controllers,9,1
controlling,11,6
controls,42,5
convenience,26,0
convenient,14,7
convention,74,11
conventional,31,4
conventions,11,1
conversation,24,77
conversations,11,7
conversion,42,3
convert,41,1
converted,67,5
converting,22,0
converts,14,0
convicted,11,0
convince,11,11
convinced,11,21
cook,524,12
cookbook,131,0
cooked,157,6
cookie,85,2
cookies,51,1
cooking,470,8
cooks,10,0
cool,230,106
cooled,27,7
cooler,20,10
cooling,7,7
cooperate,0,15
cooperation,17,3
cooperative,9,5
coordinates,15,0
coordinator,15,1
cop,7,5
copied,28,5
copies,87,7
copper,31,5
copra,15,0
cops,13,9
copy,511,17
copying,35,1
copyright,208,23
copyrighted,9,1
coral,49,2
cord,1,13
core,30,9
coriander,44,0
corn,132,1
cornell,18,0
corner,129,68
corners,8,22
cornmeal,26,0
cornstarch,148,0
corporate,46,2
corporation,23,2
corporations,24,0
correct,75,10
corrected,13,5
correctly,16,4
corridor,3,7
cosmic,8,2
cost,118,14
costs,36,1
costume,0,17
cottage,22,4
cotton,23,59
couch,7,108
council,308,0
counselor,7,3
count,68,18
countdown,20,2
counted,9,15
counter,26,18
counting,3,8
countless,8,9
countries,232,3
country,160,27
counts,14,0
county,25,7
coup,34,1
couple,122,334
coupled,4,7
couples,2,25
courage,5,24
coursed,0,12
courses,17,1
court,300,7
courtesy,71,4
courts,19,1
couscous,49,0
cousin,4,22
cover,371,77
coverage,54,0
coverages,23,0
covered,98,195
covering,26,58
covers,21,25
covert,11,1
cow,11,2
cpu,11,0
cr,118,0
crab,14,1
crack,33,83
cracked,21,15
cracker,31,0
crackers,86,2
cracking,17,5
crackpot,11,0
cracks,12,4
cradled,0,13
cradling,1,9
craft,28,3
crammed,0,10
cranberry,31,3
crap,6,8
crash,33,8
crashed,2,10
crashing,3,11
crawl,8,19
crawled,0,63
crawling,1,17
crazily,0,10
crazy,24,47
cream,526,83
creamed,10,3
creaming,2,12
creamy,13,51
create,239,6
created,155,23
creates,34,0
creating,66,9
creation,23,0
creative,56,2
creativity,15,0
creature,15,16
creatures,16,0
credit,165,5
credits,27,0
creek,6,4
creep,3,8
creme,24,2
creole,15,0
crept,3,24
crescent,26,1
crevice,0,21
crew,35,14
cried,4,135
cries,2,32
crime,71,6
crimes,16,0
criminal,60,2
criminals,13,0
crimson,1,11
crisis,10,0
crisp,27,2
criteria,23,0
critical,37,0
crop,27,39
crops,44,0
cross,52,27
crossed,29,63
crossing,13,13
crotch,1,143
crouched,0,12
crowd,10,44
crowded,7,20
crown,32,6
crude,166,6
cruel,3,15
cruelly,0,10
cruise,9,5
crumble,12,0
crumbled,19,0
crumbs,42,0
crunch,68,0
crush,8,15
crushed,183,24
crusher,0,10
crushing,0,11
crust,55,0
crusts,11,0
cry,6,83
crying,6,50
cryptographic,15,0
cryptography,31,0
crystal,24,16
cst,22,0
ct,11,0
ctrl,17,0
cuba,18,0
cuban,10,0
cube,15,3
cubed,32,0
cubes,58,2
cubic,21,0
cucumber,28,3
cucumbers,20,1
cuddled,0,14
cue,3,13
cuffed,0,14
cuffs,0,38
cuisine,20,0
cult,5,9
cultivated,16,1
cultivation,19,0
cultural,29,0
culture,120,2
cultures,8,3
cum,2,802
cumin,57,0
cunt,0,814
cunts,0,14
cup,644,73
cupped,1,65
cupping,0,32
cups,269,19
curd,13,1
cure,16,1
curiosity,6,14
curious,13,30
curl,2,10
